stcc4,region,mode,ton,value,dir
2494,34005,all,3604.103392,2486953.613,in
2495,34005,all,473.6914992,355775.1312,in
2496,34005,all,594.0037879,404369.5346,in
2497,34005,all,4039.292451,2749758.156,in
2498,34005,all,19622.11658,13357803.82,in
2499,34005,all,10800,5768977.9,in
2511,34005,all,2756.090246,5173096.315,in
2512,34005,all,1708.941417,8091599.896,in
2513,34005,all,3124.798344,13926649.57,in
2514,34005,all,722.1368788,3302201.479,in
2515,34005,all,1085.57013,5177564.786,in
2516,34005,all,1416.839003,6378737.933,in
2517,34005,all,55.29573164,343165.4481,in
2518,34005,all,1893.940299,8553769.634,in
2519,34005,all,3511.963547,16040497.36,in
2531,34005,all,1865.789295,10787539.17,in
2541,34005,all,1281.812999,4755713.736,in
2542,34005,all,1307.386534,4990904.672,in
2591,34005,all,1137.434257,3840732.916,in
2599,34005,all,2497.8671,13121043.53,in
2621,34005,all,216960,428989926,in
2631,34005,all,48600,34993112.1,in
2642,34005,all,4229.048348,9193747.608,in
2643,34005,all,5177.009298,6874333.498,in
2644,34005,all,8272.773059,17657285.16,in
2645,34005,all,1562.078914,2737429.215,in
2646,34005,all,128.0537553,295167.3465,in
2647,34005,all,4647.389239,11294767.34,in
2649,34005,all,7891.018388,16189455.1,in
2651,34005,all,35916.01385,63721742.21,in
2654,34005,all,3538.480231,6052631.499,in
2661,34005,all,824.2057374,346890.2412,in
2700,34005,all,43.4078548,938154.478,in
2711,34005,all,51766.81894,90703220.03,in
2721,34005,all,17926.29513,51425923.95,in
2731,34005,all,1631.140795,10634357.17,in
2741,34005,all,20978.09029,107164658,in
2761,34005,all,741.9119194,4888416.776,in
2771,34005,all,4805.1438,34090165.44,in
2781,34005,all,664.5617533,3569795.37,in
2791,34005,all,1084.911203,8070046.241,in
2812,34005,all,59052.70248,17403499.11,in
2815,34005,all,48735.59092,49737746.62,in
2818,34005,all,302814.0312,295133853,in
2819,34005,all,27771.39406,47406926.19,in
2821,34005,all,38360,83067369,in
2831,34005,all,16770.15755,307402878.7,in
2841,34005,all,21434.33125,36472932.46,in
2842,34005,all,14615.82972,24743849.15,in
2843,34005,all,13760,30462420,in
2844,34005,all,24375.75918,97701876.17,in
2851,34005,all,11413.9128,31584333.62,in
2861,34005,all,1570.011251,3795985.221,in
2871,34005,all,35630.69006,11777748.24,in
2879,34005,all,3813.835176,13198782.45,in
2891,34005,all,6601.294965,16103168.94,in
2892,34005,all,4001.74731,4714040.043,in
2893,34005,all,2869.963739,13889243.15,in
2899,34005,all,11090.78345,35751160.67,in
2911,34005,all,1119187.495,1022425377,in
2912,34005,all,164175.4086,133362330.3,in
2951,34005,all,254789.37,23812453.12,in
2952,34005,all,49208.18655,14437493.87,in
3000,34005,all,440.9339408,13376775.98,in
3011,34005,all,6583.151009,36805464.55,in
3021,34005,all,748.3028734,14998545.2,in
3031,34005,all,4412.789811,9496222.429,in
3041,34005,all,821.9025452,3430200.656,in
3061,34005,all,4096.834064,31205887.06,in
3071,34005,all,22779.16343,80782233.1,in
3072,34005,all,59851.56486,195867809.9,in
3121,34005,all,102.4753975,517191.2311,in
3131,34005,all,29.0219612,365539.761,in
3141,34005,all,1550.673248,34505346.4,in
3142,34005,all,7.67244615,3349.5032,in
3151,34005,all,41.26926498,537441.4875,in
3161,34005,all,1032.762176,12079390.22,in
3199,34005,all,310.9331653,2427618.034,in
3211,34005,all,47283.75586,9628915.337,in
3221,34005,all,9233.33068,6069406.535,in
3229,34005,all,3649.826401,12325855.86,in
3241,34005,all,61730.8102,5454751.434,in
3251,34005,all,4274.802131,2315109.904,in
3253,34005,all,6336.435112,3305608.042,in
3255,34005,all,2308.68652,1480835,in
3259,34005,all,751.0462833,493824.0225,in
3261,34005,all,1010.736428,1872879.184,in
3262,34005,all,1164.301532,6684609.731,in
3264,34005,all,380.3080107,2443702.893,in
3269,34005,all,3091.002021,10313459.47,in
3271,34005,all,226106.2457,31435281.97,in
3273,34005,all,209783.94,14466862.16,in
3274,34005,all,4408.083523,936142.8638,in
3275,34005,all,10979.4449,2281056.482,in
3281,34005,all,74520.92445,10392778.45,in
3291,34005,all,2524.490307,7660393.896,in
3292,34005,all,144.1029786,23457.819,in
3293,34005,all,1172.985022,6220182.099,in
3295,34005,all,10683.42835,901457.9577,in
3296,34005,all,25011.09929,4342812.086,in
3299,34005,all,1518.143268,1000857.085,in
3311,34005,all,7083.981668,8459982.779,in
3312,34005,all,66747.93764,95002744.35,in
3313,34005,all,2570.217543,2717495.505,in
3315,34005,all,3944.593679,15267608.86,in
3321,34005,all,4503.138959,11068494.35,in
3331,34005,all,655.9016098,3311277.328,in
3333,34005,all,983.8253332,1534767.517,in
3339,34005,all,670.2427105,66354028.31,in
3351,34005,all,2249.4499,8152659.272,in
3352,34005,all,27042.85485,56247507.3,in
3356,34005,all,7129.67816,18276826.28,in
3357,34005,all,2020.819773,7698170.602,in
3361,34005,all,7195.119348,12676920.39,in
3362,34005,all,126.8579021,383140.9072,in
3369,34005,all,1454.492155,3451984.282,in
3391,34005,all,4542.208321,9013435.262,in
3392,34005,all,2270.4612,3614164.1,in
3399,34005,all,16169.54305,34572509.11,in
3400,34005,all,0.57564545,16102.673,in
3411,34005,all,2431.969762,6950247.295,in
3421,34005,all,494.3020044,6870187.909,in
3423,34005,all,1106.375985,18915600.33,in
3425,34005,all,176.0686771,2567670.921,in
3428,34005,all,339.1372278,2494273.539,in
3431,34005,all,554.1708114,1125060.48,in
3432,34005,all,219.512968,2044495.383,in
3433,34005,all,1700.085925,17127409.3,in
3441,34005,all,12672.37114,34066662.58,in
3442,34005,all,6355.212291,15768575.9,in
3443,34005,all,1107.366561,8673139.421,in
3444,34005,all,17625.15342,35176508.66,in
3446,34005,all,4147.001293,11521019.41,in
3449,34005,all,27984.21251,78123736.75,in
3452,34005,all,8828.974347,40120605.68,in
3461,34005,all,2808.887504,13861080.92,in
3481,34005,all,3963.64063,8815359.253,in
3491,34005,all,4610.418761,11124318.18,in
3492,34005,all,1556.364434,2770087.379,in
3493,34005,all,2582.515648,4880788.238,in
3494,34005,all,8572.067095,42318302.72,in
3499,34005,all,7343.617631,27204681.07,in
3500,34005,all,108.3000828,11238810.01,in
3511,34005,all,2645.391537,25626370.72,in
3519,34005,all,4289.308236,42797996.8,in
3522,34005,all,4990.629958,35508693.2,in
3524,34005,all,1933.737614,9220811.563,in
3531,34005,all,3998.585382,27875520.52,in
3532,34005,all,317.5091544,3550067.309,in
3533,34005,all,1478.737158,16309519.39,in
3534,34005,all,678.4636629,3752298.565,in
3535,34005,all,2103.0641,13788539.76,in
3536,34005,all,1253.63964,8386447.05,in
3537,34005,all,2587.323319,9450702.404,in
3541,34005,all,496.7847432,8281200.974,in
3542,34005,all,167.841088,2105433.406,in
3544,34005,all,1199.371218,13649193.64,in
3545,34005,all,562.6626213,9461119.162,in
3548,34005,all,853.174351,9551728.971,in
3551,34005,all,609.8204986,7139684.191,in
3552,34005,all,230.5702823,2248638.314,in
3553,34005,all,217.6387292,2592855.316,in
3554,34005,all,396.3574387,4372027.514,in
3555,34005,all,463.5664712,4785345.753,in
3559,34005,all,5076.353929,49750108.9,in
3561,34005,all,1955.078848,26310989.43,in
3562,34005,all,511.6603017,6132293.286,in
3564,34005,all,1317.489947,15320100.95,in
3566,34005,all,2678.36818,19712357.41,in
3567,34005,all,4305.592053,48176307.92,in
3569,34005,all,1832.452866,18666934.72,in
3572,34005,all,47.3613094,1359839.675,in
3573,34005,all,1336.749697,68207613.29,in
3574,34005,all,6463.563647,27746279.75,in
3576,34005,all,218.6634683,2385834.562,in
3579,34005,all,121.0508007,1895188.742,in
3581,34005,all,230.5009609,2399957.524,in
3582,34005,all,503.928308,3107346.377,in
3585,34005,all,4434.764133,45143452.21,in
3589,34005,all,1850.086289,21664244.97,in
3592,34005,all,321.2748768,3183136.957,in
3599,34005,all,5678.915583,34941432.9,in
3600,34005,all,2464.522794,553344396.3,in
3611,34005,all,123.6916199,33240305.96,in
3612,34005,all,1764.055188,28805264.31,in
3613,34005,all,530.0157534,11619001.2,in
3621,34005,all,2769.949205,26551845.68,in
3622,34005,all,1146.597859,24901107.13,in
3623,34005,all,784.3208251,6485737.287,in
3624,34005,all,433.3235306,1459724.455,in
3629,34005,all,21190.98492,156324178.6,in
3631,34005,all,1879.248306,11568573.6,in
3634,34005,all,1920.009255,8941828.903,in
3635,34005,all,568.4909997,3820111.478,in
3636,34005,all,92.52222379,1185512.809,in
3639,34005,all,97.01118211,1017104.95,in
3641,34005,all,375.814054,4604810.36,in
3642,34005,all,1856.632255,21023027.74,in
3643,34005,all,2620.827242,25048379.74,in
3644,34005,all,1207.929661,8813879.98,in
3651,34005,all,1367.77416,15064376.1,in
3652,34005,all,764.1643044,20428840.49,in
3661,34005,all,1455.646745,44324270.03,in
3662,34005,all,655.2853398,61076950.16,in
3671,34005,all,97.62433047,1599711.176,in
3674,34005,all,4161.587281,127116309.3,in
3679,34005,all,24834.63162,134248960.9,in
3691,34005,all,2766.314252,12185787.29,in
3692,34005,all,1915.801836,5656776.429,in
3693,34005,all,322.6777357,6884679.902,in
3694,34005,all,2167.968867,22225716.1,in
3699,34005,all,2092.804621,22608384.81,in
3700,34005,all,108.2449095,24621655.61,in
3711,34005,all,56518.89035,515728199.2,in
3713,34005,all,8281.064947,16215018.62,in
3714,34005,all,17824.37796,153872474.2,in
3715,34005,all,3404.255191,12925918.12,in
3722,34005,all,52.34556961,6228481.746,in
3723,34005,all,47.091098,9471123.22,in
3729,34005,all,35.7145779,6881705.99,in
3732,34005,all,2328.335112,41112404.45,in
3741,34005,all,4648.153175,4110765.683,in
3742,34005,all,10161.87231,9517963.734,in
3751,34005,all,1854.051696,11224014.86,in
3769,34005,all,146.5043225,38039929.95,in
3791,34005,all,9550.362998,27889244.42,in
3799,34005,all,2449.705059,13852528.4,in
3800,34005,all,149.4973256,30440104.95,in
3811,34005,all,45.67071061,3699552.273,in
3822,34005,all,24.77786418,1596021.706,in
3831,34005,all,194.3669047,8266181.627,in
3841,34005,all,7347.384125,44078098.51,in
3842,34005,all,3909.161106,45758446.44,in
3843,34005,all,744.4418109,15993714.47,in
3861,34005,all,667.50554,11854463.12,in
3871,34005,all,122.9513857,1586110.733,in
3900,34005,all,39.5797956,24234354.5,in
3911,34005,all,18.53819269,3166553.631,in
3914,34005,all,377.8148292,1910924.675,in
3931,34005,all,1253.358721,5392005.536,in
3941,34005,all,1138.123434,9076524.657,in
3942,34005,all,68.39453754,857098.4142,in
3943,34005,all,210.5132637,1685694.82,in
3949,34005,all,2214.312503,20407756.78,in
3951,34005,all,345.8786872,3323744.846,in
3952,34005,all,426.2406513,1540767.692,in
3953,34005,all,235.8704863,983665.1549,in
3961,34005,all,504.1161199,1819137.548,in
3963,34005,all,140.6000336,381387.958,in
3964,34005,all,138.9726668,402390.1582,in
3991,34005,all,1056.108766,4797075.968,in
3993,34005,all,11022.37951,41161810.98,in
3994,34005,all,141.5414142,2315339.824,in
3996,34005,all,405.7068053,67889.27313,in
3999,34005,all,4500.807854,31552115.85,in
4021,34005,all,32207.91059,8346001.654,in
4022,34005,all,126387.3965,27229188.8,in
4024,34005,all,101239.1295,21267508.54,in
4029,34005,all,111575.7651,25927060.94,in
4111,34005,all,5680.338119,17858701.94,in
4211,34005,all,5716.194508,23386662.37,in
4221,34005,all,0,0,in
4311,34005,all,49164.81533,128545564.2,in
4611,34005,all,1.223330348,132673.3578,in
5010,34005,all,1614025.564,1806909144,in
5022,34005,all,53860.70828,227813622,in
5031,34005,all,2612.7698,26550870,in
5032,34005,all,3764.774827,38257501.68,in
112,34007,all,461.7544193,871757.5691,in
113,34007,all,187959.8968,24684945.7,in
114,34007,all,1742.747154,385904.2203,in
115,34007,all,602.8445779,1141123.323,in
119,34007,all,17206.27548,9385857.328,in
121,34007,all,20525.13721,15615051.54,in
122,34007,all,22279.12183,25352126.1,in
123,34007,all,11152.57965,19311009.14,in
129,34007,all,26468.85331,59295117.24,in
131,34007,all,4710.756472,5483866.271,in
133,34007,all,11358.48645,13413876.18,in
134,34007,all,23.84651501,47271.73598,in
139,34007,all,15378.22307,20782540.33,in
141,34007,all,1757.937913,3121083.574,in
151,34007,all,4126.938725,8608435.237,in
152,34007,all,2640.664731,1976019.234,in
191,34007,all,283.867361,918661.8465,in
192,34007,all,200.2135206,319284.1013,in
842,34007,all,570.2703753,1152417.022,in
861,34007,all,288.129693,269751.435,in
912,34007,all,943.3158239,6768954.318,in
913,34007,all,179.1826407,507597.055,in
1411,34007,all,8703.25766,1600035.28,in
1421,34007,all,814163.2019,7226530.513,in
1441,34007,all,449574.6408,3461724.7,in
1451,34007,all,10824.01512,554730.7734,in
1471,34007,all,112327.6624,7301298.049,in
1491,34007,all,105537.6393,3817264.407,in
1911,34007,all,26.2058594,1135538.278,in
1929,34007,all,283.578899,3502128,in
1931,34007,all,889.0347226,20886718.26,in
1951,34007,all,224.0539451,9135026.949,in
1961,34007,all,22.66081793,454534.3119,in
2011,34007,all,16466.41149,52651576.44,in
2012,34007,all,14329.10012,46267391.06,in
2013,34007,all,17977.36679,58174859.83,in
2014,34007,all,7464.432963,3460185.457,in
2015,34007,all,15691.09237,49538384.34,in
2016,34007,all,8748.776155,24358485.17,in
2017,34007,all,23254.29305,66772391.85,in
2021,34007,all,1102.534282,717920.0516,in
2023,34007,all,2801.048649,3990629.593,in
2024,34007,all,4487.344861,5691574.845,in
2025,34007,all,6670.127416,17095943.72,in
2026,34007,all,22822.53126,20197487.58,in
2031,34007,all,4986.915261,2882231.838,in
2032,34007,all,12180.84627,15950623.83,in
2033,34007,all,55821.64107,44345939.53,in
2034,34007,all,10286.9592,8965689.689,in
2035,34007,all,3692.07872,3080290.867,in
2036,34007,all,10888.2424,22973771.51,in
2037,34007,all,22659.06743,22344393.37,in
2038,34007,all,30916.40272,59252161.38,in
2039,34007,all,9741.602746,17007925.67,in
2041,34007,all,93669.14755,36139460.24,in
2042,34007,all,38902.18237,7058403.821,in
2043,34007,all,32843.94239,45146076.3,in
2044,34007,all,21116.41052,9941700.665,in
2045,34007,all,14211.98328,13675925.13,in
2047,34007,all,46181.76585,16687238.94,in
2051,34007,all,87437.69853,213132439.7,in
2052,34007,all,9538.560856,21939602.76,in
2061,34007,all,5347.335907,2807389.949,in
2062,34007,all,4005.555239,1683841.318,in
2071,34007,all,22050.22806,51868272.93,in
2082,34007,all,49077.9623,45279935.63,in
2083,34007,all,3716.081781,1848087.174,in
2084,34007,all,29218.92117,59761506.04,in
2085,34007,all,13004.56733,14285195.08,in
2086,34007,all,188960.7904,113982041.4,in
2087,34007,all,2897.247511,4252476.669,in
2091,34007,all,1472.486819,563100.5509,in
2093,34007,all,33518.92956,15237646.76,in
2094,34007,all,1114.845824,3881739.019,in
2095,34007,all,2967.714552,11516662.47,in
2096,34007,all,6354.481377,6560129.146,in
2097,34007,all,20707.03087,9230500.271,in
2098,34007,all,2427.850943,3957426.33,in
2099,34007,all,104740.6653,118404733.4,in
2111,34007,all,2373.76718,49037060.3,in
2121,34007,all,1631.61736,25879919.44,in
2131,34007,all,648.1129306,10274912.97,in
2141,34007,all,1393.082233,12711135.58,in
2211,34007,all,821.8216329,5373717.885,in
2221,34007,all,1836.906431,10651795.97,in
2222,34007,all,208.8078806,1466753.321,in
2231,34007,all,191.8801389,1449952.026,in
2241,34007,all,592.3962045,2533133.663,in
2251,34007,all,89.44704421,986021.5916,in
2271,34007,all,1701.067909,6138488.308,in
2272,34007,all,972.3996195,3509009.642,in
2279,34007,all,935.863952,3220962.929,in
2281,34007,all,469.6297976,2227766.184,in
2284,34007,all,50.47336752,242060.0462,in
2291,34007,all,236.9828941,1380773.685,in
2292,34007,all,6.8939338,43127.496,in
2293,34007,all,464.2355151,2474565.479,in
2294,34007,all,537.7188833,2173047.409,in
2295,34007,all,212.916468,1339430.871,in
2296,34007,all,275.9583792,746045.5423,in
2297,34007,all,831.7145904,1455119.076,in
2298,34007,all,278.2887887,1676643.481,in
2299,34007,all,1271.061321,6589199.273,in
2311,34007,all,4397.553513,55696290.95,in
2331,34007,all,6817.701626,95674185.14,in
2351,34007,all,9.40121163,99124.3776,in
2352,34007,all,232.1773996,2269014.685,in
2371,34007,all,5.58606222,29659.59548,in
2381,34007,all,149.7645439,1348540.64,in
2384,34007,all,14.34838366,315628.805,in
2385,34007,all,212.78177,2583367.272,in
2386,34007,all,21.53094813,326934.1606,in
2387,34007,all,9.13837856,25375.10216,in
2389,34007,all,915.2681048,5012564.116,in
2391,34007,all,1585.576546,5357410.397,in
2392,34007,all,4573.997402,18915288.19,in
2393,34007,all,330.5085973,1780335.198,in
2394,34007,all,1109.56182,5550241.228,in
2395,34007,all,459.2210449,2597679.12,in
2396,34007,all,148.9909848,815818.0686,in
2411,34007,all,12396.40203,1543383.542,in
2421,34007,all,54658.66151,5988470.785,in
2429,34007,all,24301.62936,14098491.62,in
2431,34007,all,10152.87237,11318759.6,in
2432,34007,all,1604.666707,1204498.63,in
2433,34007,all,2411.601221,3678825.881,in
2434,34007,all,6965.531207,30521175.73,in
2439,34007,all,5157.770378,8575271.263,in
2441,34007,all,18327.33103,13354261.58,in
2491,34007,all,4853.164585,2473675.242,in
2492,34007,all,882.5074388,593817.2455,in
2493,34007,all,702.4089989,478166.6431,in
2494,34007,all,4109.88767,2835961.981,in
2495,34007,all,544.4382356,408910.8296,in
2496,34007,all,686.6027937,467406.5235,in
2497,34007,all,4605.939106,3135504.296,in
2498,34007,all,28178.6873,19182710.15,in
2499,34007,all,2760,1474294.4,in
2511,34007,all,4146.670171,7783171.672,in
2512,34007,all,2592.583428,12275521.77,in
2513,34007,all,4789.41852,21345554.14,in
2514,34007,all,1098.265451,5022169.426,in
2515,34007,all,1668.463744,7957642.5,in
2516,34007,all,1685.580139,7588634.89,in
2517,34007,all,63.94343682,396833.1325,in
2518,34007,all,1749.450599,7901198.021,in
2519,34007,all,3272.366383,14946164.47,in
2531,34007,all,2017.971809,11667421.54,in
2541,34007,all,1883.424558,6987780.56,in
2542,34007,all,1938.197329,7399003.912,in
2591,34007,all,1744.811871,5891642.659,in
2599,34007,all,4006.792575,21047276.76,in
2611,34007,all,39240,15262415,in
2631,34007,all,133840,96367864.1,in
2642,34007,all,5361.609418,11655881.15,in
2643,34007,all,5513.413378,7321030.194,in
2644,34007,all,9130.805875,19488657.3,in
2645,34007,all,1778.999847,3117567.322,in
2646,34007,all,76.90085483,177258.5419,in
2647,34007,all,6846.029464,16638225.05,in
2649,34007,all,10652.08156,21854137.17,in
2651,34007,all,37470.84619,66480308.42,in
2654,34007,all,3694.220315,6319027.603,in
2661,34007,all,872.4803349,367207.9785,in
2711,34007,all,51860.1641,90866775.1,in
2721,34007,all,17163.74948,49238376.52,in
2731,34007,all,1265.92679,8253313.998,in
2741,34007,all,17011.2573,86900455.86,in
2761,34007,all,783.5379845,5162688.538,in
2771,34007,all,3896.553396,27644156.98,in
2781,34007,all,919.7751519,4940713.26,in
2791,34007,all,1647.643453,12255895.84,in
2812,34007,all,39744.6207,11713188.83,in
2815,34007,all,16390.74689,16498038.45,in
2818,34007,all,94525.65403,92128232.38,in
2819,34007,all,15237.72617,26011432.34,in
2821,34007,all,34892.22283,71628556.32,in
2831,34007,all,27330.05897,498626824.7,in
2841,34007,all,30241.43355,51459208.65,in
2842,34007,all,20494.16155,34695561.39,in
2843,34007,all,2128.408782,4207133.246,in
2844,34007,all,35523.72671,142384681.8,in
2851,34007,all,10843.1239,30004858.35,in
2861,34007,all,1140.958521,2758618.148,in
2871,34007,all,20311.50682,6713981.941,in
2879,34007,all,2939.713342,10173652.93,in
2891,34007,all,7562.865646,18448820.4,in
2892,34007,all,3383.558402,3985816.183,in
